seg_id	seg_chrom	seg_start	seg_end	seg_name	seg_strand	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_readcount
chrX:149334010-149334110	chrX	149334010	149334110	L1PA3_dup7119	.	56	12	3	0.8235294117647058	18	2	66	3	0.029411764705882353	18	18	4	1	0.8181818181818182	6	1	21	1	0.045454545454545456	6	156	20	13	0.8863636363636364	49	4	173	12	0.022598870056497175	49
chrX:155421975-155422075	chrX	155421975	155422075	L1PA3_dup7152	.	103	15	5	0.8728813559322034	21	3	114	6	0.02564102564102564	21	90	3	8	0.967741935483871	17	3	90	8	0.03225806451612903	17	241	46	26	0.8397212543554007	55	4	283	26	0.013937282229965157	55
chrY:6852434-6852534	chrY	6852434	6852534	L1PA3_dup7183	.	0	0	0	NaN	0	0	0	0	NaN	0	25	7	2	0.78125	10	2	28	4	0.06666666666666667	10	0	0	0	NaN	0	0	0	0	NaN	0
chrY:13136421-13136521	chrY	13136421	13136521	L1PA3_dup7231	.	2	0	0	1.0	1	0	2	0	0.0	1	22	2	3	0.9166666666666666	9	2	22	3	0.08333333333333333	9	1	1	0	0.5	1	0	2	0	0.0	1
chrY:13524019-13524119	chrY	13524019	13524119	L1PA3_dup7232	.	0	0	0	NaN	0	0	0	0	NaN	0	15	0	5	1.0	10	0	15	5	0.0	10	0	0	0	NaN	0	0	0	0	NaN	0
chrY:13851981-13852081	chrY	13851981	13852081	L1PA3_dup7236	.	0	0	0	NaN	0	0	0	0	NaN	0	8	1	2	0.8888888888888888	6	0	10	1	0.0	6	0	0	0	NaN	0	0	0	0	NaN	0
chrY:16120642-16120742	chrY	16120642	16120742	L1PA3_dup7272	.	0	0	0	NaN	0	0	0	0	NaN	0	8	1	1	0.8888888888888888	10	0	9	1	0.0	10	0	0	0	NaN	0	0	0	0	NaN	0
chrY:18893899-18893999	chrY	18893899	18893999	L1PA3_dup7304	.	0	0	0	NaN	0	0	0	0	NaN	0	18	0	0	1.0	3	0	18	0	0.0	3	0	0	0	NaN	0	0	0	0	NaN	0
chrY:21053691-21053791	chrY	21053691	21053791	L1PA3_dup7325	.	0	0	0	NaN	0	0	0	0	NaN	0	0	0	1	NaN	1	0	0	1	NaN	1	0	0	0	NaN	0	0	0	0	NaN	0
chr1:245816540-245816640	chr1	245816540	245816640	L1PA3_dup734	.	80	10	8	0.8888888888888888	25	7	84	7	0.07692307692307693	25	82	17	4	0.8282828282828283	27	2	97	4	0.020202020202020204	27	135	7	12	0.9507042253521126	39	7	135	12	0.04929577464788732	39
chr10:5222680-5222780	chr10	5222680	5222780	L1PA3_dup7391	.	96	25	11	0.7933884297520661	27	6	114	12	0.05	27	101	5	9	0.9528301886792453	23	0	107	8	0.0	23	259	3	25	0.9885496183206107	60	1	267	19	0.0037313432835820895	60
chr10:19587152-19587252	chr10	19587152	19587252	L1PA3_dup7437	.	46	0	2	1.0	17	0	46	2	0.0	17	40	0	4	1.0	15	0	40	4	0.0	15	110	2	10	0.9821428571428571	42	0	112	10	0.0	42
chr10:22409052-22409152	chr10	22409052	22409152	L1PA3_dup7443	.	74	5	10	0.9367088607594937	24	1	78	10	0.012658227848101266	24	96	3	6	0.9696969696969697	27	1	98	6	0.010101010101010102	27	168	9	33	0.9491525423728814	57	7	173	30	0.03888888888888889	57
chr1:248252862-248252962	chr1	248252862	248252962	L1PA3_dup752	.	31	5	5	0.8611111111111112	14	0	36	5	0.0	14	39	3	5	0.9285714285714286	16	0	43	4	0.0	16	128	24	13	0.8421052631578947	57	1	151	13	0.006578947368421052	57
chr10:51947515-51947615	chr10	51947515	51947615	L1PA3_dup7544	.	61	6	8	0.9104477611940298	19	1	65	9	0.015151515151515152	19	62	10	6	0.8611111111111112	20	6	66	6	0.08333333333333333	20	155	10	17	0.9393939393939394	49	2	164	16	0.012048192771084338	49
chr2:125825534-125825634	chr2	125825534	125825634	L1PA3_dup760	.	89	4	6	0.956989247311828	17	4	89	6	0.043010752688172046	17	84	3	6	0.9655172413793104	16	0	87	6	0.0	16	269	5	20	0.9817518248175182	51	2	273	19	0.007272727272727273	51
chr10:62678259-62678359	chr10	62678259	62678359	L1PA3_dup7602	.	56	0	4	1.0	15	0	56	4	0.0	15	84	5	5	0.9438202247191011	24	0	91	3	0.0	24	165	5	11	0.9705882352941176	47	4	166	11	0.023529411764705882	47
chr10:67699633-67699733	chr10	67699633	67699733	L1PA3_dup7628	.	62	12	7	0.8378378378378378	21	3	71	7	0.04054054054054054	21	74	0	1	1.0	19	0	74	1	0.0	19	170	6	13	0.9659090909090909	49	2	176	11	0.011235955056179775	49
chr2:65930243-65930343	chr2	65930243	65930343	L1PA3_dup765	.	32	5	2	0.8648648648648649	14	0	37	2	0.0	14	74	0	3	1.0	26	0	74	3	0.0	26	135	7	9	0.9507042253521126	52	1	142	8	0.006993006993006993	52
chr10:84779162-84779262	chr10	84779162	84779262	L1PA3_dup7665	.	55	4	6	0.9322033898305084	14	1	58	6	0.01694915254237288	14	81	12	11	0.8709677419354839	21	9	85	10	0.09574468085106383	21	186	8	17	0.9587628865979382	44	2	195	14	0.01015228426395939	44
chr10:90159378-90159478	chr10	90159378	90159478	L1PA3_dup7686	.	65	1	1	0.9848484848484849	17	0	66	1	0.0	17	34	3	2	0.918918918918919	10	2	35	2	0.05405405405405406	10	151	8	8	0.949685534591195	43	4	155	8	0.025157232704402517	43
chr10:90250614-90250714	chr10	90250614	90250714	L1PA3_dup7687	.	48	18	5	0.7272727272727273	25	3	62	6	0.046153846153846156	25	35	4	7	0.8974358974358975	16	2	36	8	0.05263157894736842	16	142	10	11	0.9342105263157895	55	4	148	11	0.02631578947368421	55
chr10:105735718-105735818	chr10	105735718	105735818	L1PA3_dup7735	.	62	3	3	0.9538461538461539	17	0	65	3	0.0	17	72	2	10	0.972972972972973	21	1	74	9	0.013333333333333334	21	155	11	7	0.9337349397590361	46	2	164	7	0.012048192771084338	46
chr10:109825818-109825918	chr10	109825818	109825918	L1PA3_dup7762	.	70	11	4	0.8641975308641975	21	1	81	3	0.012195121951219513	21	56	6	6	0.9032258064516129	15	4	59	5	0.06349206349206349	15	221	4	13	0.9822222222222222	54	1	226	11	0.004405286343612335	54
chr10:115587685-115587785	chr10	115587685	115587785	L1PA3_dup7783	.	37	2	4	0.9487179487179487	22	0	40	3	0.0	22	21	5	1	0.8076923076923077	14	0	26	1	0.0	14	91	0	6	1.0	51	0	91	6	0.0	51
chr10:120240225-120240325	chr10	120240225	120240325	L1PA3_dup7787	.	62	13	9	0.8266666666666667	17	2	73	9	0.02666666666666667	17	99	21	15	0.825	26	6	113	16	0.05042016806722689	26	160	5	21	0.9696969696969697	38	5	161	20	0.030120481927710843	38
chr2:3800295-3800395	chr2	3800295	3800395	L1PA3_dup779	.	26	6	1	0.8125	17	0	32	1	0.0	17	20	3	1	0.8695652173913043	16	2	21	1	0.08695652173913043	16	72	3	7	0.96	43	0	77	5	0.0	43
chr2:4157809-4157909	chr2	4157809	4157909	L1PA3_dup782	.	74	5	10	0.9367088607594937	23	4	76	9	0.05	23	39	3	13	0.9285714285714286	15	2	42	11	0.045454545454545456	15	160	14	31	0.9195402298850575	54	6	170	29	0.03409090909090909	54
chr11:25425133-25425233	chr11	25425133	25425233	L1PA3_dup7822	.	45	2	4	0.9574468085106383	17	2	45	4	0.0425531914893617	17	37	5	3	0.8809523809523809	15	2	40	3	0.047619047619047616	15	140	6	5	0.958904109589041	52	5	142	4	0.034013605442176874	52
chr11:5412303-5412403	chr11	5412303	5412403	L1PA3_dup7835	.	19	7	1	0.7307692307692307	14	4	22	1	0.15384615384615385	14	30	2	2	0.9375	17	0	33	1	0.0	17	74	3	2	0.961038961038961	40	1	77	1	0.01282051282051282	40
chr11:10173148-10173248	chr11	10173148	10173248	L1PA3_dup7853	.	105	17	6	0.860655737704918	22	1	118	9	0.008403361344537815	22	133	9	13	0.9366197183098591	26	2	140	13	0.014084507042253521	26	300	13	28	0.9584664536741214	61	8	309	24	0.025236593059936908	61
chr11:13560875-13560975	chr11	13560875	13560975	L1PA3_dup7857	.	104	5	5	0.9541284403669725	23	1	108	5	0.009174311926605505	23	77	3	4	0.9625	18	2	77	5	0.02531645569620253	18	180	11	11	0.9424083769633508	41	2	191	9	0.010362694300518135	41
chr11:28378582-28378682	chr11	28378582	28378682	L1PA3_dup7930	.	52	9	1	0.8524590163934426	21	5	56	1	0.08196721311475409	21	26	2	1	0.9285714285714286	10	2	26	1	0.07142857142857142	10	134	3	19	0.9781021897810219	54	2	138	16	0.014285714285714285	54
chr11:30057134-30057234	chr11	30057134	30057234	L1PA3_dup7947	.	88	4	5	0.9565217391304348	25	3	89	5	0.03260869565217391	25	47	18	5	0.7230769230769231	18	4	61	5	0.06153846153846154	18	148	7	10	0.9548387096774194	44	1	154	10	0.0064516129032258064	44
chr11:32947156-32947256	chr11	32947156	32947256	L1PA3_dup7954	.	97	5	8	0.9509803921568627	25	4	98	8	0.0392156862745098	25	54	9	6	0.8571428571428571	14	7	56	6	0.1111111111111111	14	175	9	21	0.9510869565217391	43	4	182	19	0.021505376344086023	43
chr11:50819264-50819364	chr11	50819264	50819364	L1PA3_dup8043	.	59	3	8	0.9516129032258065	18	0	62	8	0.0	18	37	0	2	1.0	10	0	37	2	0.0	10	135	20	16	0.8709677419354839	44	0	157	14	0.0	44
chr11:56592578-56592678	chr11	56592578	56592678	L1PA3_dup8074	.	96	3	10	0.9696969696969697	23	0	101	8	0.0	23	104	2	9	0.9811320754716981	24	0	106	9	0.0	24	198	11	7	0.9473684210526315	45	3	207	6	0.014285714285714285	45
chr11:63350338-63350438	chr11	63350338	63350438	L1PA3_dup8123	.	29	0	3	1.0	16	0	29	3	0.0	16	35	0	3	1.0	20	0	35	3	0.0	20	80	3	10	0.963855421686747	48	1	82	10	0.012048192771084338	48
chr2:14507509-14507609	chr2	14507509	14507609	L1PA3_dup818	.	80	8	4	0.9090909090909091	19	1	88	3	0.011235955056179775	19	53	1	8	0.9814814814814815	14	0	54	8	0.0	14	219	2	11	0.9909502262443439	47	0	221	11	0.0	47
chr11:98330821-98330921	chr11	98330821	98330921	L1PA3_dup8216	.	91	9	9	0.91	19	2	98	9	0.02	19	115	1	13	0.9913793103448276	22	1	116	12	0.008547008547008548	22	179	13	12	0.9322916666666666	36	3	189	12	0.015625	36
chr11:102747364-102747464	chr11	102747364	102747464	L1PA3_dup8243	.	61	4	2	0.9384615384615385	18	2	62	3	0.03125	18	56	17	3	0.7671232876712328	19	6	67	3	0.0821917808219178	19	169	17	16	0.9086021505376344	53	3	185	14	0.015957446808510637	53
chr2:15439501-15439601	chr2	15439501	15439601	L1PA3_dup825	.	40	1	1	0.975609756097561	21	0	41	1	0.0	21	44	2	0	0.9565217391304348	23	1	45	0	0.021739130434782608	23	101	1	4	0.9901960784313726	55	1	102	3	0.009708737864077669	55
chr11:105016296-105016396	chr11	105016296	105016396	L1PA3_dup8255	.	75	4	12	0.9493670886075949	16	2	77	12	0.02531645569620253	16	85	5	6	0.9444444444444444	19	1	88	7	0.011235955056179775	19	205	13	15	0.9403669724770642	41	11	207	15	0.05045871559633028	41
chr11:107372763-107372863	chr11	107372763	107372863	L1PA3_dup8267	.	49	36	9	0.5764705882352941	16	6	79	9	0.07058823529411765	16	52	12	2	0.8125	11	4	60	2	0.0625	11	228	82	26	0.7354838709677419	59	3	310	23	0.009584664536741214	59
chr11:130984264-130984364	chr11	130984264	130984364	L1PA3_dup8318	.	63	6	6	0.9130434782608695	20	1	67	7	0.014705882352941176	20	75	5	3	0.9375	21	1	79	3	0.0125	21	181	3	27	0.9836956521739131	56	3	182	26	0.016216216216216217	56
chr11:132479022-132479122	chr11	132479022	132479122	L1PA3_dup8321	.	48	4	1	0.9230769230769231	18	2	50	1	0.038461538461538464	18	51	4	5	0.9272727272727272	23	0	55	5	0.0	23	147	10	28	0.9363057324840764	64	6	151	28	0.03821656050955414	64
chr12:43906482-43906582	chr12	43906482	43906582	L1PA3_dup8328	.	49	6	4	0.8909090909090909	15	2	55	2	0.03508771929824561	15	67	4	3	0.9436619718309859	19	0	71	3	0.0	19	176	11	27	0.9411764705882353	56	5	188	21	0.025906735751295335	56
chr12:78506431-78506531	chr12	78506431	78506531	L1PA3_dup8331	.	79	9	4	0.8977272727272727	24	3	85	4	0.03409090909090909	24	41	7	4	0.8541666666666666	13	3	45	4	0.0625	13	142	3	18	0.9793103448275862	43	1	143	19	0.006944444444444444	43
chr12:9527473-9527573	chr12	9527473	9527573	L1PA3_dup8350	.	121	15	11	0.8897058823529411	25	5	133	9	0.036231884057971016	25	24	5	1	0.8275862068965517	5	5	24	1	0.1724137931034483	5	109	3	7	0.9732142857142857	20	3	109	7	0.026785714285714284	20
chr12:20667836-20667936	chr12	20667836	20667936	L1PA3_dup8392	.	39	5	4	0.8863636363636364	15	3	40	5	0.06976744186046512	15	60	5	9	0.9230769230769231	20	1	64	9	0.015384615384615385	20	127	5	11	0.9621212121212122	42	1	132	10	0.007518796992481203	42
chr12:20769061-20769161	chr12	20769061	20769161	L1PA3_dup8393	.	32	15	13	0.6808510638297872	20	2	45	13	0.0425531914893617	20	59	1	12	0.9833333333333333	24	0	60	12	0.0	24	160	9	16	0.9467455621301775	63	3	167	15	0.01764705882352941	63
chr12:26669558-26669658	chr12	26669558	26669658	L1PA3_dup8408	.	78	15	12	0.8387096774193549	27	5	87	13	0.05434782608695652	27	58	5	6	0.9206349206349206	18	4	60	5	0.0625	18	164	8	22	0.9534883720930233	52	4	171	19	0.022857142857142857	52
chr12:34072746-34072846	chr12	34072746	34072846	L1PA3_dup8452	.	40	10	4	0.8	13	3	48	3	0.058823529411764705	13	71	6	3	0.922077922077922	16	1	76	3	0.012987012987012988	16	161	26	15	0.8609625668449198	57	1	186	15	0.0053475935828877	57
chr12:43227727-43227827	chr12	43227727	43227827	L1PA3_dup8514	.	40	12	10	0.7692307692307693	11	5	49	8	0.09259259259259259	11	101	10	12	0.9099099099099099	21	9	103	11	0.08035714285714286	21	202	13	17	0.9395348837209302	39	5	210	17	0.023255813953488372	39
chr12:47426905-47427005	chr12	47426905	47427005	L1PA3_dup8528	.	93	9	8	0.9117647058823529	23	2	100	8	0.0196078431372549	23	75	9	5	0.8928571428571429	18	2	82	5	0.023809523809523808	18	193	7	20	0.965	47	1	200	19	0.004975124378109453	47
chr12:54888934-54889034	chr12	54888934	54889034	L1PA3_dup8543	.	35	1	1	0.9722222222222222	19	0	36	1	0.0	19	23	15	3	0.6052631578947368	21	2	32	7	0.058823529411764705	21	111	4	6	0.9652173913043478	62	0	116	5	0.0	62
chr12:55087307-55087407	chr12	55087307	55087407	L1PA3_dup8544	.	45	8	3	0.8490566037735849	14	2	51	3	0.03773584905660377	14	54	8	1	0.8709677419354839	16	5	57	1	0.08064516129032258	16	183	9	26	0.953125	57	5	190	23	0.02564102564102564	57
chr12:55589938-55590038	chr12	55589938	55590038	L1PA3_dup8558	.	33	4	1	0.8918918918918919	13	2	35	1	0.05405405405405406	13	71	13	10	0.8452380952380952	32	5	80	9	0.058823529411764705	32	144	10	17	0.935064935064935	59	4	151	16	0.025806451612903226	59
chr12:58477454-58477554	chr12	58477454	58477554	L1PA3_dup8564	.	79	5	3	0.9404761904761905	18	0	84	3	0.0	18	64	3	3	0.9552238805970149	14	1	66	3	0.014925373134328358	14	212	4	9	0.9814814814814815	46	2	215	8	0.009216589861751152	46
chr12:66578268-66578368	chr12	66578268	66578368	L1PA3_dup8611	.	23	2	1	0.92	10	0	26	0	0.0	10	53	6	3	0.8983050847457628	25	2	57	3	0.03389830508474576	25	186	6	11	0.96875	72	3	190	10	0.015544041450777202	72
chr12:72640419-72640519	chr12	72640419	72640519	L1PA3_dup8642	.	76	8	7	0.9047619047619048	23	1	83	7	0.011904761904761904	23	108	6	11	0.9473684210526315	25	3	112	10	0.02608695652173913	25	157	6	22	0.9631901840490797	49	2	163	20	0.012121212121212121	49
chr12:80080728-80080828	chr12	80080728	80080828	L1PA3_dup8678	.	83	6	7	0.9325842696629213	24	1	88	7	0.011235955056179775	24	62	10	4	0.8611111111111112	19	6	66	4	0.08333333333333333	19	213	0	7	1.0	55	0	214	6	0.0	55
chr12:80454345-80454445	chr12	80454345	80454445	L1PA3_dup8681	.	27	1	0	0.9642857142857143	14	1	27	0	0.03571428571428571	14	31	0	4	1.0	18	0	31	4	0.0	18	77	1	15	0.9871794871794872	47	1	78	14	0.012658227848101266	47
chr12:84011830-84011930	chr12	84011830	84011930	L1PA3_dup8713	.	25	5	2	0.8333333333333334	17	0	30	2	0.0	17	26	2	0	0.9285714285714286	15	0	28	0	0.0	15	84	2	5	0.9767441860465116	47	0	86	5	0.0	47
chr12:87098407-87098507	chr12	87098407	87098507	L1PA3_dup8732	.	90	5	6	0.9473684210526315	18	3	92	6	0.031578947368421054	18	101	3	8	0.9711538461538461	21	1	103	8	0.009615384615384616	21	222	1	18	0.9955156950672646	47	1	226	14	0.004405286343612335	47
chr12:88846992-88847092	chr12	88846992	88847092	L1PA3_dup8751	.	79	21	5	0.79	16	1	99	5	0.01	16	119	9	11	0.9296875	20	7	123	9	0.05384615384615385	20	240	9	24	0.963855421686747	40	4	246	23	0.016	40
chr12:89812501-89812601	chr12	89812501	89812601	L1PA3_dup8754	.	47	8	6	0.8545454545454545	21	2	52	7	0.037037037037037035	21	48	4	4	0.9230769230769231	19	0	52	4	0.0	19	125	2	10	0.984251968503937	46	0	126	11	0.0	46
chr12:92684247-92684347	chr12	92684247	92684347	L1PA3_dup8761	.	58	1	4	0.9830508474576272	21	0	59	4	0.0	21	47	3	6	0.94	20	3	47	6	0.06	20	115	6	13	0.9504132231404959	48	4	118	12	0.03278688524590164	48
chr12:115285123-115285223	chr12	115285123	115285223	L1PA3_dup8820	.	72	10	4	0.8780487804878049	18	1	80	5	0.012345679012345678	18	74	6	6	0.925	18	1	79	6	0.0125	18	219	3	12	0.9864864864864865	50	3	219	12	0.013513513513513514	50
chr13:38065373-38065473	chr13	38065373	38065473	L1PA3_dup8897	.	42	3	5	0.9333333333333333	13	1	44	5	0.022222222222222223	13	62	3	3	0.9538461538461539	17	3	62	3	0.046153846153846156	17	183	7	11	0.9631578947368421	52	2	188	11	0.010526315789473684	52
chr13:49019528-49019628	chr13	49019528	49019628	L1PA3_dup8934	.	90	11	6	0.8910891089108911	28	0	101	6	0.0	28	51	3	6	0.9444444444444444	16	1	54	5	0.01818181818181818	16	196	2	16	0.98989898989899	59	2	199	13	0.009950248756218905	59
chr13:51696229-51696329	chr13	51696229	51696329	L1PA3_dup8940	.	33	4	2	0.8918918918918919	20	0	36	3	0.0	20	33	4	2	0.8918918918918919	20	1	36	2	0.02702702702702703	20	98	1	4	0.98989898989899	53	0	100	3	0.0	53
chr13:60805893-60805993	chr13	60805893	60805993	L1PA3_dup8975	.	59	4	4	0.9365079365079365	23	0	63	4	0.0	23	66	4	4	0.9428571428571428	26	0	71	3	0.0	26	145	0	5	1.0	51	0	146	4	0.0	51
chr13:66259688-66259788	chr13	66259688	66259788	L1PA3_dup8992	.	21	2	6	0.9130434782608695	9	2	21	6	0.08695652173913043	9	83	1	4	0.9880952380952381	23	0	83	5	0.0	23	153	3	15	0.9807692307692307	43	1	158	12	0.006289308176100629	43
chr13:90663983-90664083	chr13	90663983	90664083	L1PA3_dup9088	.	106	9	13	0.9217391304347826	23	0	117	11	0.0	23	104	5	11	0.9541284403669725	20	3	107	10	0.02727272727272727	20	249	9	23	0.9651162790697675	49	5	255	21	0.019230769230769232	49
chr13:97730413-97730513	chr13	97730413	97730513	L1PA3_dup9118	.	99	4	12	0.9611650485436893	20	2	101	12	0.019417475728155338	20	98	7	7	0.9333333333333333	20	4	101	7	0.0380952380952381	20	212	11	19	0.9506726457399103	42	2	223	17	0.008888888888888889	42
chr14:26106424-26106524	chr14	26106424	26106524	L1PA3_dup9206	.	106	12	11	0.8983050847457628	26	7	111	11	0.059322033898305086	26	70	3	7	0.958904109589041	17	3	70	7	0.0410958904109589	17	207	10	31	0.9539170506912442	50	2	219	27	0.00904977375565611	50
chr14:30474045-30474145	chr14	30474045	30474145	L1PA3_dup9235	.	86	7	15	0.9247311827956989	19	3	91	14	0.031914893617021274	19	70	16	2	0.813953488372093	15	5	81	2	0.05813953488372093	15	152	6	14	0.9620253164556962	30	2	156	14	0.012658227848101266	30
chr14:36148590-36148690	chr14	36148590	36148690	L1PA3_dup9255	.	53	4	9	0.9298245614035088	23	2	55	9	0.03508771929824561	23	62	4	8	0.9393939393939394	25	2	65	7	0.029850746268656716	25	95	7	6	0.9313725490196079	36	4	100	4	0.038461538461538464	36
chr14:39590191-39590291	chr14	39590191	39590291	L1PA3_dup9279	.	80	7	6	0.9195402298850575	24	3	84	6	0.034482758620689655	24	77	4	3	0.9506172839506173	21	3	78	3	0.037037037037037035	21	180	4	18	0.9782608695652174	54	2	185	15	0.0106951871657754	54
chr14:47171655-47171755	chr14	47171655	47171755	L1PA3_dup9339	.	39	7	6	0.8478260869565217	13	0	48	4	0.0	13	54	1	5	0.9818181818181818	16	1	54	5	0.01818181818181818	16	129	2	11	0.9847328244274809	38	1	131	10	0.007575757575757576	38
chr14:79767759-79767859	chr14	79767759	79767859	L1PA3_dup9430	.	34	2	1	0.9444444444444444	20	1	35	1	0.027777777777777776	20	32	3	2	0.9142857142857143	19	2	33	2	0.05714285714285714	19	86	1	5	0.9885057471264368	48	1	86	5	0.011494252873563218	48
chr14:80088528-80088628	chr14	80088528	80088628	L1PA3_dup9436	.	51	1	3	0.9807692307692307	11	0	52	3	0.0	11	93	8	7	0.9207920792079208	22	3	98	7	0.0297029702970297	22	145	4	13	0.9731543624161074	34	2	150	10	0.013157894736842105	34
chr14:83639299-83639399	chr14	83639299	83639399	L1PA3_dup9449	.	54	1	4	0.9818181818181818	14	1	54	4	0.01818181818181818	14	83	3	3	0.9651162790697675	18	2	84	3	0.023255813953488372	18	159	7	10	0.9578313253012049	41	5	161	10	0.030120481927710843	41
chr14:86312233-86312333	chr14	86312233	86312333	L1PA3_dup9454	.	66	6	5	0.9166666666666666	16	1	71	5	0.013888888888888888	16	77	4	7	0.9506172839506173	18	2	80	6	0.024390243902439025	18	240	8	21	0.967741935483871	55	6	243	20	0.024096385542168676	55
chr15:27193772-27193872	chr15	27193772	27193872	L1PA3_dup9523	.	65	2	3	0.9701492537313433	14	1	66	3	0.014925373134328358	14	119	7	6	0.9444444444444444	23	1	124	7	0.008	23	256	12	14	0.9552238805970149	59	1	267	14	0.0037313432835820895	59
chr15:36195373-36195473	chr15	36195373	36195473	L1PA3_dup9549	.	49	3	7	0.9423076923076923	15	1	52	6	0.018867924528301886	15	79	13	7	0.8586956521739131	25	4	87	8	0.04395604395604396	25	228	9	22	0.9620253164556962	67	6	232	21	0.025210084033613446	67
chr15:37309330-37309430	chr15	37309330	37309430	L1PA3_dup9553	.	27	2	1	0.9310344827586207	16	1	28	1	0.034482758620689655	16	23	3	2	0.8846153846153846	14	0	26	2	0.0	14	77	6	2	0.927710843373494	43	2	81	2	0.024096385542168676	43
chr15:43649976-43650076	chr15	43649976	43650076	L1PA3_dup9574	.	81	11	7	0.8804347826086957	21	1	91	7	0.010869565217391304	21	71	6	4	0.922077922077922	19	1	77	3	0.01282051282051282	19	179	8	31	0.9572192513368984	48	6	182	30	0.031914893617021274	48
chr15:46104554-46104654	chr15	46104554	46104654	L1PA3_dup9589	.	74	4	11	0.9487179487179487	24	0	78	11	0.0	24	78	5	5	0.9397590361445783	23	2	81	5	0.024096385542168676	23	117	10	8	0.9212598425196851	34	1	125	9	0.007936507936507936	34
chr2:57608848-57608948	chr2	57608848	57608948	L1PA3_dup961	.	107	21	9	0.8359375	20	12	115	10	0.09448818897637795	20	116	15	13	0.8854961832061069	21	2	128	14	0.015384615384615385	21	299	10	19	0.9676375404530745	50	7	306	15	0.022364217252396165	50
chr15:54871706-54871806	chr15	54871706	54871806	L1PA3_dup9619	.	60	8	11	0.8823529411764706	20	1	66	12	0.014925373134328358	20	34	3	3	0.918918918918919	10	2	35	3	0.05405405405405406	10	147	4	10	0.9735099337748344	41	1	152	8	0.006535947712418301	41
